candidate_id,lon,lat,depth_mllw,town,approval_probability,town_logit_prior,access_score,d_access_m,homes_500m,homes_1000m,mean_land_value,distance_to_shore,dist_lease_cluster,log_mean_land_value,log_distance_to_shore,log_dist_lease_cluster
62664,-68.4068195227287,44.28123957185204,2.7871,Tremont,0.15177315814201356,-2.809878795162007,0.8589715275409242,228.02925539954845,24,109,143927.52293577982,5.891522918053765,4280.951088256435,11.877072086824983,1.930292093700591,8.362164046444603
83130,-68.26883469780621,44.54377279157715,0.28445,Franklin,0.1508589109072166,-2.2236050040163233,0.0031368960372198354,8646.782236727453,0,4,12925.0,149.11902589004072,744.9323655279923,9.46699606582284,5.011428485370472,6.614634933262528
76556,-68.88268564467403,44.46052716731765,0.89537,Belfast,0.15044526248871218,-1.8525855742716928,0.2162416925215182,2297.037824990295,0,0,0.0,52.53751605927442,2461.5984247618703,0.0,3.9803826429045435,7.808972341693932
51769,-68.38930315816107,44.15735398213935,2.00616,Swans Island,0.14966812718178535,-1.819666252467264,0.08100429378624247,3769.879674011949,15,31,116686.93548387097,30.825861673939357,3370.327783201402,11.66725843232957,3.460279219456023,8.123061946698385
52344,-68.48303466920053,44.16456902176784,0.51556,Swans Island,0.14951158545334448,-1.819666252467264,0.06501328592103016,4099.745446782009,0,6,872168.8333333334,211.62976854560355,2683.385618393592,13.678739446924208,5.359552477486782,7.8952071607945395
93068,-67.00392451308926,44.904514131961655,0.76513,Eastport,0.1484528151745225,-2.142156513810328,0.03707111147481666,4942.375918700883,10,235,22392.340425531915,158.936129501108,852.147086700943,10.01651889120839,5.074774544917966,6.7489319672114725
81431,-67.59924826570908,44.51276558523097,0.05261,Beals,0.14811956580417585,-2.69200042088692,0.5926086884685504,784.8314735141156,28,183,18513.72131147541,305.42992906805085,749.709698764763,9.826321441194214,5.724989112822097,6.62101902412353
4614,-70.41839725611337,43.3691036894389,2.52763,Kennebunkport,0.14779916128722154,-1.452978296000364,0.00040828084850527116,11705.332899281399,2,16,679387.5,24.917035629510536,12331.279462230385,13.428948407865333,3.254900498798341,9.41997545029893
59361,-68.81737703011616,44.23986903022464,1.49257,Deer Isle,0.14768408155686072,-2.608210480151823,0.0006491439815170789,11009.784021794294,0,0,0.0,41.45071824535387,1780.06644621518,0.0,3.7483438324105403,7.484967590968331
58743,-68.82365887607244,44.233126549145084,0.79115,Deer Isle,0.14768408155686072,-2.608210480151823,0.000693365583731844,10910.929740031435,0,0,0.0,40.537261226407026,1612.5089104919455,0.0,3.726590885277962,7.3861665339384635
85120,-68.25269733091592,44.57517747994583,0.45945,Franklin,0.1474418994724431,-2.2236050040163233,0.035186583047947514,5020.635648674857,0,50,70176.0,343.2793692557167,732.3605567629057,11.158775901002087,5.84145344771185,6.597637472847769
26943,-69.31640044942459,43.8816913243396,3.67267,Cushing,0.1473443498553014,-0.9736958196190448,0.011224760174959946,6734.449816262629,0,0,0.0,24.662873980541672,6600.423508825468,0.0,3.2450453552750735,8.795040587913624
61651,-68.23155862918401,44.266690411930114,1.43252,Cranberry Isles,0.1471032723527154,-1.4569248793171474,0.014460059157161146,6354.547456754857,0,0,0.0,19.476890321632123,2684.5173509660085,0.0,3.0192969488784267,7.895628670306213
63858,-68.6824369674861,44.29809363466612,1.30525,Sedgwick,0.14687796546844506,-1.8145543344211668,0.46024775147577196,1163.9855164828507,6,51,109210.49019607843,10.075077432469277,9599.413077620015,11.60104155833335,2.404697307551839,9.169561405448961
49453,-68.41458070493839,44.13047651054058,0.12491,Swans Island,0.14683848510149378,-1.819666252467264,0.22487236724153806,2238.3334416494195,2,8,218103.125,29.048833926865676,2118.9294709550045,12.292727865353369,3.4028238557978785,7.659138098695202
45305,-68.82408742360948,44.089075152587135,0.70696,Stonington,0.14665074300116449,-2.213696125179653,0.6479318604711168,650.954612629267,0,0,0.0,33.11138508369707,4792.267347608921,0.0,3.5296312019883445,8.474967576366607
70784,-68.36801755217387,44.393568516638545,0.9972,Bar Harbor,0.14651615350894603,-2.1967483585046703,0.055595214777765925,4334.487219866269,4,29,41500.0,42.014192275113516,2319.3523272599723,10.633472802314019,3.7615301141476993,7.749474318328268
67848,-68.39354665009756,44.35319383593582,1.28642,Mount Desert,0.14612530705958535,-2.160246185531748,0.24230280153744624,2126.3506334383073,15,57,543673.6842105263,2.2454213049870213,216.79539798898148,13.206106339994653,1.1772451737739098,5.383556080748455
